"FIPS","x","y","caves","WNS","tau"
48265,-322447.187548,-824884.327633,55,Inf,140.2857143
48267,-359069.843379,-776247.596793,70,Inf,160.3076923
48269,-392019.138235,-425874.73742,0,Inf,177.1111111
48271,-428653.429665,-899334.098782,35,Inf,107.6
48273,-171787.48525,-1120947.03351,0,Inf,79
48275,-344646.035613,-428794.45247,0,Inf,172
48277,39790.225388,-428800.171232,0,Inf,129.0588235
48279,-581457.511323,-364700.73942,0,Inf,208.8
48281,-212611.857128,-701767.964253,3,Inf,149.8333333
48283,-304695.753724,-1015766.09211,0,Inf,103.0666667
48285,-90285.768866,-905195.636007,0,Inf,99.3
48287,-92674.58119,-801881.866385,0,Inf,125.8333333
48289,403.641801,-693693.795138,0,Inf,138.1904762
48291,114186.139599,-819773.48873,0,Inf,110.5
48293,-54822.04077,-665521.233581,0,Inf,134.7368421
48295,-380319.3445,-128399.794116,0,Inf,212
48297,-208533.493611,-1018037.64859,0,Inf,93.26315789
48299,-255006.932396,-755463.042504,34,Inf,139.45
48301,-713936.993523,-603238.084256,0,Inf,172.3333333
48303,-536032.956372,-418940.839984,3,Inf,196.1176471
48305,-538609.085701,-467287.569042,0,Inf,187.8421053
48307,-317291.948864,-696840.420819,1,Inf,148.05
48309,-113492.417944,-663657.531777,0,Inf,133.1428571
48311,-252432.904747,-1016855.13321,0,Inf,100.6666667
48313,5549.823071,-730514.008165,0,Inf,126.5555556
48315,152871.321092,-524772.537276,0,Inf,142
48317,-557176.260241,-563440.238445,0,Inf,167.2941176
48319,-308100.925711,-752336.529864,26,Inf,151.125
48321,1010.10812,-965213.632262,0,Inf,83.13043478
48323,-421809.517437,-967866.352216,0,Inf,99.63333333
48325,-302075.675983,-903916.234437,46,Inf,113.4
