"","GC","lat","long","Date","User","countylist2"
"3573","GC680WM",43.17715,-80.35525,"2016-03-12","JayJayCache",NA
"3574","GC680WM",43.17715,-80.35525,"2016-03-11","sparky500",NA
"3575","GC680WM",43.17715,-80.35525,"2016-03-10","kguppy",NA
"3576","GC680WM",43.17715,-80.35525,"2016-02-28","tiggrrr",NA
"3577","GC7Q9NF",41.45068,-73.83555,"2018-10-19","Team Geofrog","new york,putnam"
"3578","GC7Q9NF",41.45068,-73.83555,"2018-09-30","bneiman","new york,putnam"
"3579","GC7Q9NF",41.45068,-73.83555,"2018-09-13","GoodSamNurse","new york,putnam"
"3580","GC7Q9NF",41.45068,-73.83555,"2018-07-13","New York Admin","new york,putnam"
"3581","GC7Q9NF",41.45068,-73.83555,"2018-07-12","Knickknack Hunter","new york,putnam"
"3582","GC7Q9NF",41.45068,-73.83555,"2018-07-11","Knickknack Hunter","new york,putnam"
"3583","GC7Q9NF",41.45068,-73.83555,"2018-07-11","Knickknack Hunter","new york,putnam"
"3584","GC7Q9NF",41.45068,-73.83555,"2018-07-03","Walkin' Ed","new york,putnam"
"3585","GC7Q9NF",41.45068,-73.83555,"2018-06-03","Team Mumu","new york,putnam"
"3586","GC7Q9NF",41.45068,-73.83555,"2018-05-31","Team Bacmac","new york,putnam"
"3587","GC7Q9NF",41.45068,-73.83555,"2018-05-29","New York Admin","new york,putnam"
"3588","GC1W5FE",48.94977,-65.49618,"2014-08-09","Ours Curieux",NA
"3589","GC1W5FE",48.94977,-65.49618,"2009-11-08","Blurman",NA
"3590","GC1W5FE",48.94977,-65.49618,"2009-07-20","geoaware",NA
"3591","GC5ZK9H",46.31722,-78.90567,"2017-06-29","Babushka_Qc",NA
"3592","GC5ZK9H",46.31722,-78.90567,"2015-07-25","geoawareCA",NA
"3593","GC14DFZ",39.98833,-82.26233,"2019-10-12","dio4x4","ohio,licking"
"3594","GC14DFZ",39.98833,-82.26233,"2019-10-12","OHSilky","ohio,licking"
"3595","GC14DFZ",39.98833,-82.26233,"2019-09-02","jREST","ohio,licking"
"3596","GC14DFZ",39.98833,-82.26233,"2018-09-19","Lawntonlookers","ohio,licking"
"3597","GC14DFZ",39.98833,-82.26233,"2018-07-27","weciii","ohio,licking"
"3598","GC14DFZ",39.98833,-82.26233,"2018-06-07","Periwinkle128","ohio,licking"
"3599","GC14DFZ",39.98833,-82.26233,"2018-05-28","BWJM","ohio,licking"
"3600","GC14DFZ",39.98833,-82.26233,"2018-05-28","ktemJohn","ohio,licking"
"3601","GC14DFZ",39.98833,-82.26233,"2018-05-25","papermanone & catlover","ohio,licking"
"3602","GC14DFZ",39.98833,-82.26233,"2018-05-24","schwandt","ohio,licking"
"3603","GC14DFZ",39.98833,-82.26233,"2018-05-24","Stews Crew","ohio,licking"
"3604","GC14DFZ",39.98833,-82.26233,"2018-05-24","HaveBirdWillGeo","ohio,licking"
"3605","GC14DFZ",39.98833,-82.26233,"2017-12-09","tdb1977","ohio,licking"
"3606","GC14DFZ",39.98833,-82.26233,"2017-12-09","_Noro","ohio,licking"
"3607","GC14DFZ",39.98833,-82.26233,"2017-02-07","Team Monke","ohio,licking"
"3608","GC14DFZ",39.98833,-82.26233,"2016-11-18","bd's","ohio,licking"
"3609","GC14DFZ",39.98833,-82.26233,"2016-10-09","GrammiS and Bill","ohio,licking"
"3610","GC14DFZ",39.98833,-82.26233,"2016-05-21","Heavy Metal","ohio,licking"
"3611","GC14DFZ",39.98833,-82.26233,"2016-03-26","Lostnspace","ohio,licking"
"3612","GC14DFZ",39.98833,-82.26233,"2016-03-26","Diggin' Up Bones","ohio,licking"
"3613","GC14DFZ",39.98833,-82.26233,"2015-11-27","tc54915","ohio,licking"
"3614","GC14DFZ",39.98833,-82.26233,"2015-09-29","determined2","ohio,licking"
"3615","GC14DFZ",39.98833,-82.26233,"2014-05-21","hostanut","ohio,licking"
"3616","GC14DFZ",39.98833,-82.26233,"2014-05-21","MikeOtt","ohio,licking"
"3617","GC14DFZ",39.98833,-82.26233,"2014-04-04","ONESPIRIT555","ohio,licking"
"3618","GC14DFZ",39.98833,-82.26233,"2014-03-30","South Lyon Trekkers","ohio,licking"
"3619","GC14DFZ",39.98833,-82.26233,"2014-03-30","Paddling Pirates","ohio,licking"
"3620","GC14DFZ",39.98833,-82.26233,"2014-03-30","allenite","ohio,licking"
"3621","GC14DFZ",39.98833,-82.26233,"2014-03-27","Cyclops","ohio,licking"
"3622","GC14DFZ",39.98833,-82.26233,"2014-02-20","lan46","ohio,licking"
"3623","GC14DFZ",39.98833,-82.26233,"2014-02-20","rainbowtree","ohio,licking"
"3624","GC14DFZ",39.98833,-82.26233,"2013-11-14","Hoghunters97","ohio,licking"
"3625","GC14DFZ",39.98833,-82.26233,"2013-11-14","SnakeHeat","ohio,licking"
"3626","GC14DFZ",39.98833,-82.26233,"2013-11-08","BIG Mama K","ohio,licking"
"3627","GC14DFZ",39.98833,-82.26233,"2013-11-08","coolhipwithit","ohio,licking"
"3628","GC14DFZ",39.98833,-82.26233,"2013-08-31","blandestk","ohio,licking"
"3629","GC14DFZ",39.98833,-82.26233,"2013-08-31","KBLAST","ohio,licking"
"3630","GC14DFZ",39.98833,-82.26233,"2013-07-14","CherryCacher","ohio,licking"
"3631","GC14DFZ",39.98833,-82.26233,"2012-12-28","osubrownsfan","ohio,licking"
"3632","GC14DFZ",39.98833,-82.26233,"2012-12-28","boydfamily","ohio,licking"
"3633","GC14DFZ",39.98833,-82.26233,"2012-12-28","Buckeye1020","ohio,licking"
"3634","GC14DFZ",39.98833,-82.26233,"2012-06-18","OxSling","ohio,licking"
"3635","GC14DFZ",39.98833,-82.26233,"2011-11-04","captphil","ohio,licking"
"3636","GC14DFZ",39.98833,-82.26233,"2011-08-27","ScienceCacher","ohio,licking"
"3637","GC14DFZ",39.98833,-82.26233,"2011-07-28","Folboter JAF","ohio,licking"
"3638","GC14DFZ",39.98833,-82.26233,"2011-02-19","OneSong_","ohio,licking"
"3639","GC14DFZ",39.98833,-82.26233,"2010-05-20","illinitrekker","ohio,licking"
"3640","GC14DFZ",39.98833,-82.26233,"2010-05-16","Fat Chuck","ohio,licking"
"3641","GC14DFZ",39.98833,-82.26233,"2009-05-27","tomturtle","ohio,licking"
"3642","GC14DFZ",39.98833,-82.26233,"2008-11-29","SerenityNow","ohio,licking"
"3643","GC14DFZ",39.98833,-82.26233,"2008-11-08","DLiming","ohio,licking"
"3644","GC14DFZ",39.98833,-82.26233,"2008-08-10","Alamogul","ohio,licking"
"3645","GC14DFZ",39.98833,-82.26233,"2007-08-02","mr. bloodhound","ohio,licking"
"3646","GC14DFZ",39.98833,-82.26233,"2007-07-16","geoaware","ohio,licking"
"3647","GC5CKAF",40.83478,-74.5879,"2019-10-13","BriGuyNY","new jersey,morris"
"3648","GC5CKAF",40.83478,-74.5879,"2019-10-13","Lizrdh","new jersey,morris"
"3649","GC5CKAF",40.83478,-74.5879,"2019-09-13","grumpygoldfish","new jersey,morris"
"3650","GC5CKAF",40.83478,-74.5879,"2019-07-16","nbbaker1102","new jersey,morris"
"3651","GC5CKAF",40.83478,-74.5879,"2019-06-02","ST.FU","new jersey,morris"
"3652","GC5CKAF",40.83478,-74.5879,"2019-03-28","MAGICN3","new jersey,morris"
"3653","GC5CKAF",40.83478,-74.5879,"2019-01-01","Straatmaker 5","new jersey,morris"
"3654","GC5CKAF",40.83478,-74.5879,"2018-07-13","VT2NJ","new jersey,morris"
"3655","GC5CKAF",40.83478,-74.5879,"2018-05-28","John4863","new jersey,morris"
"3656","GC5CKAF",40.83478,-74.5879,"2018-04-22","lakelady","new jersey,morris"
"3657","GC5CKAF",40.83478,-74.5879,"2017-11-14","jaimsjaimison","new jersey,morris"
"3658","GC5CKAF",40.83478,-74.5879,"2017-08-27","goalie95","new jersey,morris"
"3659","GC5CKAF",40.83478,-74.5879,"2017-05-28","CacheMoneyHustlas","new jersey,morris"
"3660","GC5CKAF",40.83478,-74.5879,"2017-05-28","kcprice11","new jersey,morris"
"3661","GC5CKAF",40.83478,-74.5879,"2017-02-01","NJ-Trekker","new jersey,morris"
"3662","GC5CKAF",40.83478,-74.5879,"2017-01-26","jeeeper1","new jersey,morris"
"3663","GC5CKAF",40.83478,-74.5879,"2016-08-08","DTLee","new jersey,morris"
"3664","GC5CKAF",40.83478,-74.5879,"2016-05-14","NJTERPS","new jersey,morris"
"3665","GC5CKAF",40.83478,-74.5879,"2016-05-08","Harry Dolphin","new jersey,morris"
"3666","GC5CKAF",40.83478,-74.5879,"2016-04-16","scarhill","new jersey,morris"
"3667","GC5CKAF",40.83478,-74.5879,"2016-03-22","scubaduber","new jersey,morris"
"3668","GC5CKAF",40.83478,-74.5879,"2016-02-27","H2""O""","new jersey,morris"
"3669","GC5CKAF",40.83478,-74.5879,"2015-12-31","JWG1223","new jersey,morris"
"3670","GC5CKAF",40.83478,-74.5879,"2015-12-13","davida1192","new jersey,morris"
"3671","GC5CKAF",40.83478,-74.5879,"2015-12-08","ram88nj","new jersey,morris"
"3672","GC5CKAF",40.83478,-74.5879,"2015-11-27","Joekirr","new jersey,morris"
"3673","GC5CKAF",40.83478,-74.5879,"2015-11-14","SpiderJr","new jersey,morris"
"3674","GC5CKAF",40.83478,-74.5879,"2015-11-04","allwayslost","new jersey,morris"
"3675","GC5CKAF",40.83478,-74.5879,"2015-09-11","Team Freeman","new jersey,morris"
"3676","GC5CKAF",40.83478,-74.5879,"2015-09-11","Fur007","new jersey,morris"
"3677","GC5CKAF",40.83478,-74.5879,"2015-09-11","scoutmom08","new jersey,morris"
"3678","GC5CKAF",40.83478,-74.5879,"2015-09-11","2KatzHunt","new jersey,morris"
"3679","GC5CKAF",40.83478,-74.5879,"2015-09-11","NoBlueCircles","new jersey,morris"
"3680","GC5CKAF",40.83478,-74.5879,"2015-09-11","nishollow","new jersey,morris"
"3681","GC5CKAF",40.83478,-74.5879,"2015-09-11","mortonfox","new jersey,morris"
"3682","GC5CKAF",40.83478,-74.5879,"2015-07-17","BraillerCD","new jersey,morris"
"3683","GC5CKAF",40.83478,-74.5879,"2015-05-26","B0NE","new jersey,morris"
"3684","GC5CKAF",40.83478,-74.5879,"2015-05-23","Team Ecnarf","new jersey,morris"
"3685","GC5CKAF",40.83478,-74.5879,"2015-05-05","valerieanne2","new jersey,morris"
"3686","GC5CKAF",40.83478,-74.5879,"2015-04-23","Archerino","new jersey,morris"
"3687","GC5CKAF",40.83478,-74.5879,"2015-04-04","TeamLundr","new jersey,morris"
"3688","GC5CKAF",40.83478,-74.5879,"2015-01-04","jalazapaka","new jersey,morris"
"3689","GC5CKAF",40.83478,-74.5879,"2014-12-29","MetsFanInNJ","new jersey,morris"
"3690","GC5CKAF",40.83478,-74.5879,"2014-12-27","cuteynewt","new jersey,morris"
"3691","GC5CKAF",40.83478,-74.5879,"2014-12-27","TeamBandN","new jersey,morris"
"3692","GC5CKAF",40.83478,-74.5879,"2014-12-25","Tobric","new jersey,morris"
"3693","GC5CKAF",40.83478,-74.5879,"2014-12-25","3Onions","new jersey,morris"
"3694","GC5CKAF",40.83478,-74.5879,"2014-12-12","vanm","new jersey,morris"
"3695","GC5CKAF",40.83478,-74.5879,"2014-11-21","Walkin' Ed","new jersey,morris"
"3696","GC5CKAF",40.83478,-74.5879,"2014-11-16","GerIRL","new jersey,morris"
"3697","GC5CKAF",40.83478,-74.5879,"2014-11-15","geosuezq","new jersey,morris"
"3698","GC5CKAF",40.83478,-74.5879,"2014-11-14","busters blue","new jersey,morris"
"3699","GC5CKAF",40.83478,-74.5879,"2014-11-14","Divine Amorphis","new jersey,morris"
"3700","GC5CKAF",40.83478,-74.5879,"2014-11-14","jimmyg7929","new jersey,morris"
"3701","GC5CKAF",40.83478,-74.5879,"2014-11-14","Roxbury Devil","new jersey,morris"
"3702","GC5CKAF",40.83478,-74.5879,"2014-11-14","KristaWalks","new jersey,morris"
"3703","GC5CKAF",40.83478,-74.5879,"2014-11-14","chinster","new jersey,morris"
"3704","GC5CKAF",40.83478,-74.5879,"2014-11-14","evezofiu2","new jersey,morris"
"3705","GC5CKAF",40.83478,-74.5879,"2014-11-14","PTBilly","new jersey,morris"
"3706","GC5CKAF",40.83478,-74.5879,"2014-11-14","Blister173","new jersey,morris"
"3707","GC5CKAF",40.83478,-74.5879,"2014-11-14","ScarletWitch","new jersey,morris"
"3708","GC5CKAF",40.83478,-74.5879,"2014-11-14","BobIsUnreal","new jersey,morris"
"3709","GC5CKAF",40.83478,-74.5879,"2014-11-14","DaZie62","new jersey,morris"
"3710","GC5CKAF",40.83478,-74.5879,"2014-11-14","iamkrzys","new jersey,morris"
"3711","GC5CKAF",40.83478,-74.5879,"2014-11-14","Bear Mom Scouter","new jersey,morris"
"3712","GC5CKAF",40.83478,-74.5879,"2014-11-14","IMSpider","new jersey,morris"
"3713","GC5CKAF",40.83478,-74.5879,"2014-11-14","eotwp","new jersey,morris"
"3714","GC5CKAF",40.83478,-74.5879,"2014-11-14","RedKnight","new jersey,morris"
"3715","GC5CKAF",40.83478,-74.5879,"2014-11-14","StrattonRob","new jersey,morris"
"3716","GC5CKAF",40.83478,-74.5879,"2014-11-14","Little Buddies","new jersey,morris"
"3717","GC5CKAF",40.83478,-74.5879,"2014-11-14","Shibawalker","new jersey,morris"
"3718","GC5CKAF",40.83478,-74.5879,"2014-11-13","scooter1130","new jersey,morris"
"3719","GC5CKAF",40.83478,-74.5879,"2014-11-13","hop hop hooray","new jersey,morris"
"3720","GC5CKAF",40.83478,-74.5879,"2014-11-12","SlinkyPink","new jersey,morris"
"3721","GC5CKAF",40.83478,-74.5879,"2014-11-11","StuffedPiggy","new jersey,morris"
"3722","GC5CKAF",40.83478,-74.5879,"2014-11-11","lego maniacs","new jersey,morris"
"3723","GC5CKAF",40.83478,-74.5879,"2014-11-11","GrammyGwen","new jersey,morris"
"3724","GC5CKAF",40.83478,-74.5879,"2014-11-10","Ranger Lynn","new jersey,morris"
"3725","GC5CKAF",40.83478,-74.5879,"2014-11-10","kenvilguy","new jersey,morris"
"3726","GC5CKAF",40.83478,-74.5879,"2014-11-10","BigA800","new jersey,morris"
"3727","GC5CKAF",40.83478,-74.5879,"2014-11-10","Cotton Malone","new jersey,morris"
"3728","GC1YDDD",38.37663,-86.33968,"2010-12-25","mumys pet","indiana,crawford"
"3729","GC1YDDD",38.37663,-86.33968,"2010-12-25","N0WNV","indiana,crawford"
"3730","GC1YDDD",38.37663,-86.33968,"2010-12-05","Brad_W","indiana,crawford"
"3731","GC1YDDD",38.37663,-86.33968,"2010-11-02","Team_Conway","indiana,crawford"
"3732","GC1YDDD",38.37663,-86.33968,"2010-10-16","Indotguy","indiana,crawford"
"3733","GC1YDDD",38.37663,-86.33968,"2010-09-22","tomturtle","indiana,crawford"
"3734","GC1YDDD",38.37663,-86.33968,"2010-09-22","City Slicker","indiana,crawford"
"3735","GC1YDDD",38.37663,-86.33968,"2010-09-22","DLiming","indiana,crawford"
"3736","GC1YDDD",38.37663,-86.33968,"2010-09-04","myotis","indiana,crawford"
"3737","GC1YDDD",38.37663,-86.33968,"2010-07-31","ZLA","indiana,crawford"
"3738","GC1YDDD",38.37663,-86.33968,"2010-07-31","Jerry2554","indiana,crawford"
"3739","GC1YDDD",38.37663,-86.33968,"2010-05-15","OxSling","indiana,crawford"
"3740","GC1YDDD",38.37663,-86.33968,"2010-04-17","The-MudSlingers","indiana,crawford"
"3741","GC1YDDD",38.37663,-86.33968,"2010-02-21","Odyssey Posse","indiana,crawford"
"3742","GC1YDDD",38.37663,-86.33968,"2010-01-15","JEEPSTAFF","indiana,crawford"
"3743","GC1YDDD",38.37663,-86.33968,"2009-11-08","go-purdue","indiana,crawford"
"3744","GC1YDDD",38.37663,-86.33968,"2009-09-08","Cav Scout","indiana,crawford"
"3745","GC1YDDD",38.37663,-86.33968,"2009-09-08","geoaware","indiana,crawford"
"3746","GC3QB8X",45.6053,-65.53818,"2018-05-16","gnome#4",NA
"3747","GC3QB8X",45.6053,-65.53818,"2017-10-29","Pen4",NA
"3748","GC3QB8X",45.6053,-65.53818,"2016-05-22","Pink Action",NA
"3749","GC3QB8X",45.6053,-65.53818,"2014-08-31","7TNT",NA
"3750","GC3QB8X",45.6053,-65.53818,"2014-08-13","Team BikeFast",NA
"3751","GC3QB8X",45.6053,-65.53818,"2014-06-20","2 GYPSIES WITH NO MOSS BETWEEN OUR TOES",NA
"3752","GC3QB8X",45.6053,-65.53818,"2014-06-17","kballsy",NA
"3753","GC3QB8X",45.6053,-65.53818,"2014-06-17","ponil",NA
"3754","GC3QB8X",45.6053,-65.53818,"2014-06-17","team salford",NA
"3755","GC3QB8X",45.6053,-65.53818,"2014-06-17","preferida",NA
"3756","GC3QB8X",45.6053,-65.53818,"2014-06-17","Nhtravelers5",NA
"3757","GC3QB8X",45.6053,-65.53818,"2013-07-27","Blurman",NA
"3758","GC3QB8X",45.6053,-65.53818,"2013-07-13","ONESPIRIT555",NA
"3759","GC3QB8X",45.6053,-65.53818,"2013-06-30","Sgt Pick",NA
"3760","GC3QB8X",45.6053,-65.53818,"2013-06-30","KFDCanada&GEDCanada",NA
"3761","GC3QB8X",45.6053,-65.53818,"2012-10-15","Ma & Pa",NA
"3762","GC3QB8X",45.6053,-65.53818,"2012-10-15","Belladan",NA
"3763","GC3QB8X",45.6053,-65.53818,"2012-10-14","Q.B.",NA
"3764","GC3QB8X",45.6053,-65.53818,"2012-10-14","ZeMartelo",NA
"3765","GC3QB8X",45.6053,-65.53818,"2012-10-14","E.B.E 51",NA
"3766","GC3QB8X",45.6053,-65.53818,"2012-10-14","mud in the face",NA
"3767","GC3QB8X",45.6053,-65.53818,"2012-10-06","K57",NA
"3768","GC3QB8X",45.6053,-65.53818,"2012-08-09","TLWTOC",NA
"3769","GC3QB8X",45.6053,-65.53818,"2012-08-09","DIGGER_52",NA
"3770","GC3QB8X",45.6053,-65.53818,"2012-08-06","Perks19",NA
"3771","GC3QB8X",45.6053,-65.53818,"2012-08-06","paulandstacey",NA
"3772","GC3QB8X",45.6053,-65.53818,"2012-08-06","Paulie",NA
"3773","GC3QB8X",45.6053,-65.53818,"2012-08-02","Folboter JAF",NA
"3774","GC3QB8X",45.6053,-65.53818,"2012-08-02","Hillbilly Bob",NA
"3775","GC3QB8X",45.6053,-65.53818,"2012-08-02","jim52",NA
"3776","GC3QB8X",45.6053,-65.53818,"2012-07-29","sussexace",NA
"3777","GC3QB8X",45.6053,-65.53818,"2012-07-29","vfrgirl",NA
"3778","GC3QB8X",45.6053,-65.53818,"2012-07-25","ajlong",NA
"3779","GC3QB8X",45.6053,-65.53818,"2012-07-24","geoawareCA",NA
"3780","GCK93F",45.05623,-78.19175,"2006-07-30","Geofellas",NA
"3781","GCK93F",45.05623,-78.19175,"2006-07-29","Geofellas",NA
"3782","GCK93F",45.05623,-78.19175,"2006-04-29","Hilsrus",NA
"3783","GCK93F",45.05623,-78.19175,"2006-01-02","Family Adventures",NA
"3784","GCK93F",45.05623,-78.19175,"2005-07-03","Geofellas",NA
"3785","GCK93F",45.05623,-78.19175,"2005-05-21","oldnumber7",NA
"3786","GCK93F",45.05623,-78.19175,"2004-11-20","Family Adventures",NA
"3787","GCK93F",45.05623,-78.19175,"2004-08-21","Family Adventures",NA
"3788","GCK93F",45.05623,-78.19175,"2004-08-21","Shelley's Crew",NA
"3789","GC1TEXN",36.66925,-83.45812,"2010-12-05","Brad_W","kentucky,bell"
"3790","GC1TEXN",36.66925,-83.45812,"2010-09-30","mumys pet","kentucky,bell"
"3791","GC1TEXN",36.66925,-83.45812,"2010-09-30","N0WNV","kentucky,bell"
"3792","GC1TEXN",36.66925,-83.45812,"2009-10-17","Blue&Gray","kentucky,bell"
"3793","GC1TEXN",36.66925,-83.45812,"2009-10-17","coolhipwithit","kentucky,bell"
"3794","GC1TEXN",36.66925,-83.45812,"2009-10-17","flyboy66","kentucky,bell"
"3795","GC1TEXN",36.66925,-83.45812,"2009-10-17","Heironimus","kentucky,bell"
"3796","GC1TEXN",36.66925,-83.45812,"2009-10-17","SpongeBob CachePants","kentucky,bell"
"3797","GC1TEXN",36.66925,-83.45812,"2009-10-17","Cav Scout","kentucky,bell"
"3798","GC1TEXN",36.66925,-83.45812,"2009-09-26","Ammosuperman","kentucky,bell"
"3799","GC1TEXN",36.66925,-83.45812,"2009-07-01","Cteam","kentucky,bell"
"3800","GC1TEXN",36.66925,-83.45812,"2009-06-27","DMflyer","kentucky,bell"
"3801","GC1TEXN",36.66925,-83.45812,"2009-06-25","Papafuz & Mama","kentucky,bell"
"3802","GC1TEXN",36.66925,-83.45812,"2009-06-25","Konnarock Kid & Marge","kentucky,bell"
"3803","GC1TEXN",36.66925,-83.45812,"2009-06-12","Cav Scout","kentucky,bell"
"3804","GC1TEXN",36.66925,-83.45812,"2009-06-12","geoaware","kentucky,bell"
"3805","GC17GHT",41.00238,-74.4845,"2015-11-08","treequest","new jersey,morris"
"3806","GC17GHT",41.00238,-74.4845,"2015-10-11","DTLee","new jersey,morris"
"3807","GC17GHT",41.00238,-74.4845,"2015-01-03","scooter1130","new jersey,morris"
"3808","GC17GHT",41.00238,-74.4845,"2013-04-30","mad kyseys","new jersey,morris"
"3809","GC17GHT",41.00238,-74.4845,"2012-11-18","ramapo","new jersey,morris"
"3810","GC17GHT",41.00238,-74.4845,"2012-11-18","citicar1976","new jersey,morris"
"3811","GC17GHT",41.00238,-74.4845,"2012-03-20","geoffbike","new jersey,morris"
"3812","GC17GHT",41.00238,-74.4845,"2012-03-18","Straatmaker 5","new jersey,morris"
"3813","GC17GHT",41.00238,-74.4845,"2011-05-01","kenvilguy","new jersey,morris"
"3814","GC17GHT",41.00238,-74.4845,"2011-03-18","sluggo271","new jersey,morris"
"3815","GC17GHT",41.00238,-74.4845,"2010-10-08","Cyclocacher","new jersey,morris"
"3816","GC17GHT",41.00238,-74.4845,"2010-06-23","Fusilli Jerry","new jersey,morris"
"3817","GC17GHT",41.00238,-74.4845,"2010-04-09","Harry Dolphin","new jersey,morris"
"3818","GC17GHT",41.00238,-74.4845,"2009-10-23","Zooming Boomers","new jersey,morris"
"3819","GC17GHT",41.00238,-74.4845,"2009-06-01","vanm","new jersey,morris"
"3820","GC17GHT",41.00238,-74.4845,"2009-03-31","polskikrol","new jersey,morris"
"3821","GC17GHT",41.00238,-74.4845,"2008-12-27","TheSurfcaster","new jersey,morris"
"3822","GC17GHT",41.00238,-74.4845,"2008-11-23","escapee06","new jersey,morris"
"3823","GC17GHT",41.00238,-74.4845,"2008-10-11","BigA800","new jersey,morris"
"3824","GC17GHT",41.00238,-74.4845,"2008-07-11","weathernowcast","new jersey,morris"
"3825","GC17GHT",41.00238,-74.4845,"2008-07-11","weathernowcast","new jersey,morris"
"3826","GC17GHT",41.00238,-74.4845,"2008-02-10","stevefash","new jersey,morris"
"3827","GC17GHT",41.00238,-74.4845,"2008-02-09","Walkin' Ed","new jersey,morris"
"3828","GC17GHT",41.00238,-74.4845,"2008-01-26","Archerino","new jersey,morris"
"3829","GC17GHT",41.00238,-74.4845,"2008-01-26","macatac1961","new jersey,morris"
"3830","GC17GHT",41.00238,-74.4845,"2008-01-12","GCNJ","new jersey,morris"
"3831","GC17GHT",41.00238,-74.4845,"2008-01-06","DASE","new jersey,morris"
"3832","GC17GHT",41.00238,-74.4845,"2007-12-30","Tiffany's Slaves","new jersey,morris"
"3833","GC17GHT",41.00238,-74.4845,"2007-12-10","GerIRL","new jersey,morris"
"3834","GC17GHT",41.00238,-74.4845,"2007-12-04","IMSpider","new jersey,morris"
"3835","GC17GHT",41.00238,-74.4845,"2007-12-03","Pofe","new jersey,morris"
"3836","GC13W41",40.6811,-74.38013,"2020-02-21","MAGICN3","new jersey,union"
"3837","GC13W41",40.6811,-74.38013,"2020-01-26","kcmcacher","new jersey,union"
"3838","GC13W41",40.6811,-74.38013,"2019-12-22","ST.FU","new jersey,union"
"3839","GC13W41",40.6811,-74.38013,"2019-11-23","VT2NJ","new jersey,union"
"3840","GC13W41",40.6811,-74.38013,"2019-11-17","Ericles","new jersey,union"
"3841","GC13W41",40.6811,-74.38013,"2019-11-11","Old Navy","new jersey,union"
